tweet_text,all_hashtags
#Alternative Indie Pop #Rock #Jukebox 6 Hours https://t.co/mWg4wu7D6n https://t.co/kUBdZgaiHa,"['Alternative', 'Rock', 'Jukebox']"
"#NOWPLAYING Kardinal Offishal ft Pitbull, - Smash The Club   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40","['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
Beasties - A Sci-Fi Rock Opera - Stand Up And Be Counted via #Independent #NowPlaying #Barbwires.Com #Premier #Radio #Listen https://t.co/otiJh7eT0e 24 x 7 Hard #Rock and #Metal Find #Beasties at @SciFiRockOpera and @GarySohmers - visit at https://t.co/UsxD1NJzrl,"['Independent', 'NowPlaying', 'Barbwires', 'Premier', 'Radio', 'Listen', 'Rock', 'Metal', 'Beasties']"
Frank Turner @frankturner - This Town Ain't Big Enough For The One Of Me (Demo) https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
David Honeyboy Edwards - Sweet Home Chicago (BarbwiresRadio) #playing #Rock #Metal,"['playing', 'Rock', 'Metal']"
North Mississippi Allstars - Stuck Inside Of Mobile With The Memphis Blues Again https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
#NOWPLAYING 50 Cent - Wanksta   CLICK TO LISTEN ➡️ https://t.co/vOgEUJKXyD    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
Let’s nick a third before H/T and then take @tomassoucek28 off #rock 🪨,['rock']
LongWayDown - No Excuses via #Independent #NowPlaying #Barbwires.Com #Premier #Radio #Listen https://t.co/otiJh7eT0e 24 x 7 Hard #Rock and #Metal https://t.co/SzkoqXmX7V plays the newest 21st Century #Premier #Metal,"['Independent', 'NowPlaying', 'Barbwires', 'Premier', 'Radio', 'Listen', 'Rock', 'Metal', 'Premier', 'Metal']"
Matthew Good was a featured guest of #podcast 24! #Flashback #Canada #Rock #Icon #Vancouver   https://t.co/ODUkmFskBp https://t.co/Km1eFz014X,"['podcast', 'Flashback', 'Canada', 'Rock', 'Icon', 'Vancouver']"
"🤘🏻 #RockZone 🤘🏻  Rock music is for the hurt, the broken &amp; anybody else that can handle it.  #RnRT #Towners #RockMusicIsFor #RockNRoll #Rock #Metal #RockNRollQuotes #RockQuotes #MetalQuotes #MusicQuotes #Music #RockNews #MetalNews #RockSite #MetalSite https://t.co/npne7sGXad","['RockZone', 'RnRT', 'Towners', 'RockMusicIsFor', 'RockNRoll', 'Rock', 'Metal', 'RockNRollQuotes', 'RockQuotes', 'MetalQuotes', 'MusicQuotes', 'Music', 'RockNews', 'MetalNews', 'RockSite', 'MetalSite']"
Kings Of Leon @KingsOfLeon - Family Tree https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
Chastain - Share Yourself With Me via #PureSteel #NowPlaying #Barbwires.Com #Premier #Radio #Listen https://t.co/otiJh7eT0e 24 x 7 Hard #Rock and #Metal supporting Artists since 2000 at @MetallicRadio https://t.co/kUyzD8cGSA #Premier Radio,"['PureSteel', 'NowPlaying', 'Barbwires', 'Premier', 'Radio', 'Listen', 'Rock', 'Metal', 'Premier']"
#NOWPLAYING Ed Sheeran - Bloodstream   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
"MUSIC REVIEW (7/10) "" @fenisia are well on their way to be a big player in stoner rock &amp; southern heavy rock!"" says @Kerbinator about new album 'The Spectator' read more (#albumreview #rock #music) https://t.co/t5KWWTEb9v","['albumreview', 'rock', 'music']"
"#NOWPLAYING :  Black Eyed Peas, J Balvin - RITMO (Bad Boys For Life)    LISTEN HERE ➡️ https://t.co/CaaGRrfjxk     #quoradio #qcradio #hiphop #rnb #pop #rock #top40 #radio #eclectic #onlineradio #listen #listening #hhm #QuarantineLife","['NOWPLAYING', 'quoradio', 'qcradio', 'hiphop', 'rnb', 'pop', 'rock', 'top40', 'radio', 'eclectic', 'onlineradio', 'listen', 'listening', 'hhm', 'QuarantineLife']"
Bishop Briggs @thatgirlbishop - River https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
Porcupine Tree - Futile (2003) #rock #progressive #UK🇬🇧#00s #2000s #EP #Lava @StevenWilsonHQ @PorcupineTree https://t.co/E3aVO39Dj2,"['rock', 'progressive', 'UK', '00s', '2000s', 'EP', 'Lava']"
Some #music for an #alternative #weekend   #alternativemusic #indiemusic #rock #alternativerock #indie #newmusic #rockmusic #indierock #musician #electronicmusic #goth #singersongwriter #rocknroll #altrock #guitar #band  |LISTEN ON @Spotify HERE:| https://t.co/U07Sij6dte,"['music', 'alternative', 'weekend', 'alternativemusic', 'indiemusic', 'rock', 'alternativerock', 'indie', 'newmusic', 'rockmusic', 'indierock', 'musician', 'electronicmusic', 'goth', 'singersongwriter', 'rocknroll', 'altrock', 'guitar', 'band']"
Drum Cover do @fintelmansilva_  @trdrums_studio  #gunsnroses #rock #drum #lessons em TR Drums Studio https://t.co/aw185L02pJ,"['gunsnroses', 'rock', 'drum', 'lessons']"
Calling All Astronauts  #electro #rock #indie #goth #punk  'Divided States Of America'  @CAA_Official https://t.co/fMwfI6535x,"['electro', 'rock', 'indie', 'goth', 'punk']"
#NOWPLAYING Mindless Behavior - My Girl   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
Vital Breath - Witness via #MightyMusic #NowPlaying #Barbwires.Com #Premier #Radio #Listen https://t.co/otiJh7eT0e 24 x 7 Hard #Rock and #Metal https://t.co/SzkoqXmX7V plays the newest 21st Century #Premier #Metal,"['MightyMusic', 'NowPlaying', 'Barbwires', 'Premier', 'Radio', 'Listen', 'Rock', 'Metal', 'Premier', 'Metal']"
"@The_Mighty_One’s ""Torch Of Rock And Roll"" pre-sales are open and 1st single ""Moving On"" is live with an official lyric video! Go check it out on our site! #TheMightyOne #rocknroll #rock #music #presales #MovingOn #lyricvideo #SAOL • GRIMM Gent https://t.co/WypYYnCqeY https://t.co/ypaJ8U21MH","['TheMightyOne', 'rocknroll', 'rock', 'music', 'presales', 'MovingOn', 'lyricvideo', 'SAOL']"
#NewMusic #NewAlbum #Indie #Alternative #Rock The Hope List - @LonelyTheBrave https://t.co/GIEkFxpK3h,"['NewMusic', 'NewAlbum', 'Indie', 'Alternative', 'Rock']"
"It has been officially proclaimed Martin J. Hedgemore Day January 21, 2021.  Declared by Martin J. Hedgemore!!... We must Rock!!...  #MartinJHedgemore #LoveHunter #Love #Rock https://t.co/YzuR0a7Aih","['MartinJHedgemore', 'LoveHunter', 'Love', 'Rock']"
MEMORABILIA SALE 20% OFF FREE SHIP  https://t.co/sgwTZjwi4g  https://t.co/FaSxSBpEqT  #LP #vinyl #records #album #antiques #band #rocknroll #artist #60s #70s #80s #song #music #rock #country #shop #blues #jazz #rap #love #rock #art #vintage #photo #artist #fashion #store https://t.co/yP6vReSmVz,"['LP', 'vinyl', 'records', 'album', 'antiques', 'band', 'rocknroll', 'artist', '60s', '70s', '80s', 'song', 'music', 'rock', 'country', 'shop', 'blues', 'jazz', 'rap', 'love', 'rock', 'art', 'vintage', 'photo', 'artist', 'fashion', 'store']"
Jonny Lang @JonnyLangBand - Lie To Me https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
RIP LARRY KING AND THANK YOU 20% OFF FREE SHIP  https://t.co/sgwTZjeHcI  https://t.co/FaSxSB83zl  #LP #vinyl #records #album #antiques #band #rocknroll #artist #60s #70s #80s #song #music #rock #country #shop #blues #jazz #rap #love #rock #art #photo #artist  #store #larryking https://t.co/j30nAIS4uD,"['LP', 'vinyl', 'records', 'album', 'antiques', 'band', 'rocknroll', 'artist', '60s', '70s', '80s', 'song', 'music', 'rock', 'country', 'shop', 'blues', 'jazz', 'rap', 'love', 'rock', 'art', 'photo', 'artist', 'store', 'larryking']"
CONJURING FATE - Voodoo Wrath via #PureSteel #NowPlaying #Barbwires.Com #Premier #Radio #Listen https://t.co/otiJh7eT0e 24 x 7 Hard #Rock and #Metal https://t.co/SzkoqXmX7V plays the newest 21st Century #Premier #Metal,"['PureSteel', 'NowPlaying', 'Barbwires', 'Premier', 'Radio', 'Listen', 'Rock', 'Metal', 'Premier', 'Metal']"
#NOWPLAYING New Radicals - You Get What You Give   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
MEMORABILIA SALE 20% OFF FREE SHIP  https://t.co/sgwTZjeHcI  https://t.co/FaSxSB83zl  #LP #vinyl #records #album #antiques #band #rocknroll #artist #60s #70s #80s #song #music #rock #country #shop #blues #jazz #rap #love #rock #art #vintage #photo #artist #fashion #store https://t.co/oLgdmVgbpS,"['LP', 'vinyl', 'records', 'album', 'antiques', 'band', 'rocknroll', 'artist', '60s', '70s', '80s', 'song', 'music', 'rock', 'country', 'shop', 'blues', 'jazz', 'rap', 'love', 'rock', 'art', 'vintage', 'photo', 'artist', 'fashion', 'store']"
Robbie Williams - Old before i die (Barbwires) #playing #Rock #Metal at https://t.co/otiJh7eT0e,"['playing', 'Rock', 'Metal']"
"Today is the 68th birthday of lead vocalist and rhythm guitarist for CHEAP TRICK - musician, singer and songwriter ROBIN ZANDER!  #RobinZander #Music #Birthday #OnThisDay #BornToday #BornOnThisDay #HappyBirthday #CheapTrick #Rock #MusicHistory #Today #OTD https://t.co/lc99MCsk6e","['RobinZander', 'Music', 'Birthday', 'OnThisDay', 'BornToday', 'BornOnThisDay', 'HappyBirthday', 'CheapTrick', 'Rock', 'MusicHistory', 'Today', 'OTD']"
Bob Schneider @Bob_Schneider - Texaco https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
#NOWPLAYING :  Rolipso - Starting up a Riot    LISTEN HERE ➡️ https://t.co/CaaGRrfjxk     #quoradio #qcradio #hiphop #rnb #pop #rock #top40 #radio #eclectic #onlineradio #listen #listening #hhm #QuarantineLife,"['NOWPLAYING', 'quoradio', 'qcradio', 'hiphop', 'rnb', 'pop', 'rock', 'top40', 'radio', 'eclectic', 'onlineradio', 'listen', 'listening', 'hhm', 'QuarantineLife']"
MEMORABILIA SALE 20% OFF FREE SHIP  https://t.co/sgwTZjeHcI  https://t.co/FaSxSB83zl  #LP #vinyl #records #album #antiques #band #rocknroll #artist #60s #70s #80s #song #music #rock #country #shop #blues #jazz #rap #love #rock #art #vintage #photo #artist #fashion #store https://t.co/tKIZvi6JIU,"['LP', 'vinyl', 'records', 'album', 'antiques', 'band', 'rocknroll', 'artist', '60s', '70s', '80s', 'song', 'music', 'rock', 'country', 'shop', 'blues', 'jazz', 'rap', 'love', 'rock', 'art', 'vintage', 'photo', 'artist', 'fashion', 'store']"
BACK IN STOCK :   Cream – Disraeli Gears [1967]  (EU Polydor Records #vinyl LP reissue 2015)   NEW : £20   #sixties #psychedelic #rock #pop #60smusic    https://t.co/SZxJPxEGM9,"['vinyl', 'sixties', 'psychedelic', 'rock', 'pop', '60smusic']"
Psycho Village - Broken Hearted via #7USMedia #NowPlaying #Barbwires.Com #Premier #Radio #Listen https://t.co/otiJh7eT0e 24 x 7 Hard #Rock and #Metal https://t.co/SzkoqXmX7V plays the newest 21st Century #Premier #Metal,"['7USMedia', 'NowPlaying', 'Barbwires', 'Premier', 'Radio', 'Listen', 'Rock', 'Metal', 'Premier', 'Metal']"
I’m holding auditions for new friends. If you can name one of these two gems let me know. #rock #metal #MetalHead https://t.co/mNCoAmXHat,"['rock', 'metal', 'MetalHead']"
❗NEW MUSIC ALERT❗Check out my friends @JoeyCox26 #NewMusicAlert #rock #Spotify @Spotify  https://t.co/W67S7Qmnth,"['NewMusicAlert', 'rock', 'Spotify']"
"Have you been bummed out lately because you have @iTunes but can't seem to find something to listen to?  Be bummed out no longer, kids!  Our new album ""Sunshine on Lava"" can be listened to on iTunes at https://t.co/qqrzvfvlZh.  Hooray!  Thanks, @AppleMusic! #rock #metal #punk","['rock', 'metal', 'punk']"
#NOWPLAYING Doja Cat - Boss B*tch   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
Earl St. Clair - Ain't Got It Like That [feat. PJ] https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
Like A Storm - Love The Way You Hate Me via #Independent #NowPlaying #Barbwires.Com #Premier #Radio #Listen https://t.co/otiJh7eT0e 24 x 7 Hard #Rock and #Metal https://t.co/SzkoqXmX7V plays the newest 21st Century #Premier #Metal,"['Independent', 'NowPlaying', 'Barbwires', 'Premier', 'Radio', 'Listen', 'Rock', 'Metal', 'Premier', 'Metal']"
Rain and Tears https://t.co/a7F9lXBDzt via @YouTube  Happy Weekend with a Great Tune! #YouTubeMusic #music #streaming #Blues #rock  #guitars,"['YouTubeMusic', 'music', 'streaming', 'Blues', 'rock', 'guitars']"
#NOWPLAYING :  Avicii - Wake Me Up    LISTEN HERE ➡️ https://t.co/CaaGRrfjxk     #quoradio #qcradio #hiphop #rnb #pop #rock #top40 #radio #eclectic #onlineradio #listen #listening #hhm #QuarantineLife,"['NOWPLAYING', 'quoradio', 'qcradio', 'hiphop', 'rnb', 'pop', 'rock', 'top40', 'radio', 'eclectic', 'onlineradio', 'listen', 'listening', 'hhm', 'QuarantineLife']"
#NOWPLAYING 6LACK - Pretty Little Fears   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
"An absolute stunner of an album got me through the big shop at @tescofood today. 'Hero of War for me is the standout song for me, with its relevance not just for the late 00's, but right up to today. @riseagainst #appealtoreason #riseagainst #music #rock… https://t.co/777yZmvCFR https://t.co/U2AFQtRDuU","['appealtoreason', 'riseagainst', 'music', 'rock']"
"An absolute stunner of an album got me through the big shop at @tescofood today. 'Hero of War for me is the standout song for me, with its relevance not just for the late 00's, but right up to today. @riseagainst #appealtoreason #riseagainst #music #rock #littlebitofheaven https://t.co/yUQcL3DeSb","['appealtoreason', 'riseagainst', 'music', 'rock', 'littlebitofheaven']"
Black Hawk - Scream in the Night via #PureSteel #NowPlaying #Barbwires.Com #Premier #Radio #Listen https://t.co/otiJh7eT0e 24 x 7 Hard #Rock and #Metal https://t.co/SzkoqXmX7V plays the newest 21st Century #Premier #Metal,"['PureSteel', 'NowPlaying', 'Barbwires', 'Premier', 'Radio', 'Listen', 'Rock', 'Metal', 'Premier', 'Metal']"
Wild Cherry - Play That Funky Music https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
#NOWPLAYING Fall Out Boy - Irresistible   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
Cage The Elephant @CageTheElephant - Skin and Bones https://t.co/lqb5l9BueG #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
CHAOTIC REMAINS - Baptised in Ash via #MightyMusic #NowPlaying #Barbwires.Com #Premier #Radio #Listen https://t.co/otiJh7eT0e 24 x 7 Hard #Rock and #Metal supporting Artists since 2000 at @MetallicRadio https://t.co/kUyzD8cGSA #Premier Radio,"['MightyMusic', 'NowPlaying', 'Barbwires', 'Premier', 'Radio', 'Listen', 'Rock', 'Metal', 'Premier']"
#NOWPLAYING Mahalia feat. Ella Mai - What You Did   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
"MöstlyCrüde is a Punk Rock band from Berlin, Germany, Frank it's our old mate from Montreal band The Ruffianz,Cheak out this New Cool band from him. #punk #rock  #nonamefest https://t.co/jPXA5vitkA","['punk', 'rock', 'nonamefest']"
#NOWPLAYING :  Usher - U Remind Me    LISTEN HERE ➡️ https://t.co/CaaGRrfjxk     #quoradio #qcradio #hiphop #rnb #pop #rock #top40 #radio #eclectic #onlineradio #listen #listening #hhm #QuarantineLife,"['NOWPLAYING', 'quoradio', 'qcradio', 'hiphop', 'rnb', 'pop', 'rock', 'top40', 'radio', 'eclectic', 'onlineradio', 'listen', 'listening', 'hhm', 'QuarantineLife']"
The rock'n'rollers of DEATH OF A LEGEND released their second single 'BEYOND THUNDERDOME'! Go check it out and get ready for some good old groovy rockin' out! #DeathofaLegend #rock #hardrock #rocknroll #music #BeyondThunderdome #rockinout • GRIMM Gent https://t.co/a13cwhhiKb https://t.co/cEyr9blxVN,"['DeathofaLegend', 'rock', 'hardrock', 'rocknroll', 'music', 'BeyondThunderdome', 'rockinout']"
"The ultimate playlist of musical tunes from the last 71 years, featuring hits from the 60’s, 70’s, 80’s, 90’s, 2000’s, 2010’s &amp; 2020’s. Sit back and relax. #Pop #Rock #EDM #KPop #HipHop #Rnb #Rap #Alt #Indie #Hardstyle #House #Country #Trance #yyc https://t.co/L7ZX1gl9sN","['Pop', 'Rock', 'EDM', 'KPop', 'HipHop', 'Rnb', 'Rap', 'Alt', 'Indie', 'Hardstyle', 'House', 'Country', 'Trance', 'yyc']"
#BloodOutOfStone  an easy feat  #Iron tRACES don't compete It may come2some as shock but WE ARE #RELATED 2 each #Rock!   #MitakuyeOyasin  #OneGreatFamilyTREE   #TY4Sharing @Zoompad #Fascinating!  #hematite #hemoglobin https://t.co/L3hhL1OaOX,"['BloodOutOfStone', 'Iron', 'RELATED', 'Rock', 'MitakuyeOyasin', 'OneGreatFamilyTREE', 'TY4Sharing', 'Fascinating', 'hematite', 'hemoglobin']"
Ben Harper @BenHarper - Diamonds On the Inside https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
good night everybody w https://t.co/iPuGPO7VFU #waterish #art #love #drawing #painting #sketch #fashion #music #life #freedom #peace #portrait #beauty #comics #graffiti #illustration #miracle #hope #animation #colorful #mementomori #rock #dreamer #eco #cartoon #merch #merchandise https://t.co/BE3qg7j29C,"['waterish', 'art', 'love', 'drawing', 'painting', 'sketch', 'fashion', 'music', 'life', 'freedom', 'peace', 'portrait', 'beauty', 'comics', 'graffiti', 'illustration', 'miracle', 'hope', 'animation', 'colorful', 'mementomori', 'rock', 'dreamer', 'eco', 'cartoon', 'merch', 'merchandise']"
URKRAFT - Place of Coldness via #Independent #NowPlaying #Barbwires.Com #Premier #Radio #Listen https://t.co/otiJh7eT0e 24 x 7 Hard #Rock and #Metal supporting Artists since 2000 at @MetallicRadio https://t.co/kUyzD8cGSA #Premier Radio,"['Independent', 'NowPlaying', 'Barbwires', 'Premier', 'Radio', 'Listen', 'Rock', 'Metal', 'Premier']"
#NOWPLAYING Warren G - This Is Dedicated To You   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
#Cover #SkidRow I Remember You #ibanezguitars #peaveyamps #bossgt100 #barbacenamg #rock #heavymetal #hardrock em Barbacena https://t.co/UGKTiNC4az,"['Cover', 'SkidRow', 'ibanezguitars', 'peaveyamps', 'bossgt100', 'barbacenamg', 'rock', 'heavymetal', 'hardrock']"
'Original' Backing Tracks available https://t.co/XMdKdx0E8A #music #backingtracks #guitarist #drummer #bassist #jazz #rock #ballad,"['music', 'backingtracks', 'guitarist', 'drummer', 'bassist', 'jazz', 'rock', 'ballad']"
Alexis P. Suter @SuterBand - Talk to Myself https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
Mick Scheuerle - Go with the Flow via #7USMedia #NowPlaying #Barbwires.Com #Premier #Radio #Listen https://t.co/otiJh7eT0e 24 x 7 Hard #Rock and #Metal @MetallicRadio plays the newest 21st Century #Premier #Metal https://t.co/Fg7YseftAN,"['7USMedia', 'NowPlaying', 'Barbwires', 'Premier', 'Radio', 'Listen', 'Rock', 'Metal', 'Premier', 'Metal']"
#classicrock #hardrock #WIP #rock...  Big on #SoundCloud: @Dark_Company - #CableGuy  https://t.co/sW3SkTXX01  @Elbies1 @BlackettMedia @BedrokkV8 @musicthatsgrand @SteddieEddie @MusicMarketingA @pjleuty @connectalot @distortedkidcom @niccisnowball @tracks4_u @Wrix2 @GrungeNorris,"['classicrock', 'hardrock', 'WIP', 'rock', 'SoundCloud', 'CableGuy']"
#NOWPLAYING :  Saliva - Always    LISTEN HERE ➡️ https://t.co/CaaGRrfjxk     #quoradio #qcradio #hiphop #rnb #pop #rock #top40 #radio #eclectic #onlineradio #listen #listening #hhm #QuarantineLife,"['NOWPLAYING', 'quoradio', 'qcradio', 'hiphop', 'rnb', 'pop', 'rock', 'top40', 'radio', 'eclectic', 'onlineradio', 'listen', 'listening', 'hhm', 'QuarantineLife']"
"Hi. #OnThisDay turns 68 #RobinZander, singer&amp;🎸at🇺🇸band #CheapTrick, so #HappyBirthday. Here is a mixset with2songs from them like #ShesTight(Min15-rock-1982)&amp; #IWantYouToWantMe(ending-rock-1977)among24others #rock #classics https://t.co/Q2y0n1EuN4 #70s #70smusic #80s #80smusic","['OnThisDay', 'RobinZander', 'CheapTrick', 'HappyBirthday', 'ShesTight', 'IWantYouToWantMe', 'rock', 'classics', '70s', '70smusic', '80s', '80smusic']"
"#music #rock #oldies #doowop 🔊 Ultra premium, very special, darn good ‘50s-‘60s oldies on MICKEY BO'S ROCK 'N' ROLL REVUE —including a Neil Diamond 80th birthday salute by request. ➤LISTEN: https://t.co/V7EDXA1wZR ➤SUBSCRIBE to Friday program updates: https://t.co/QvdbjrXQjT https://t.co/EuiO4MHiQk","['music', 'rock', 'oldies', 'doowop']"
Another underrated #band #rock #gym jams https://t.co/RewWuX7Ch0,"['band', 'rock', 'gym']"
The Black Moods @TheBlackMoods - Sunshine https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
#NOWPLAYING The Kooks - Junk Of The Heart (Happy)   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
"Put the gas pedal down, turn the volume up! \m/  #rock #rocknroll #originalmusic #band #newmusic #musicislife #unsigned #unsignedartist #RockAndRoll #RockBand #RockArtist #RockOn #Rocker #ClassicRock #RockMusic #BluesRock #HeavyMetal #hardrock #guitar https://t.co/stO3S6VtHm","['rock', 'rocknroll', 'originalmusic', 'band', 'newmusic', 'musicislife', 'unsigned', 'unsignedartist', 'RockAndRoll', 'RockBand', 'RockArtist', 'RockOn', 'Rocker', 'ClassicRock', 'RockMusic', 'BluesRock', 'HeavyMetal', 'hardrock', 'guitar']"
"Set 2 - Rigloo, Fit as Fork, Sign , how to look good #FreakinGlobal  #unsignedartist #duggystoneradio #internetradio #Reggae  #countrymusic #pop #Rock  #Trending #Indie #listen #music #dj #dance #emergingartist   here Send Music https://t.co/jzcDgNIgy2","['FreakinGlobal', 'unsignedartist', 'duggystoneradio', 'internetradio', 'Reggae', 'countrymusic', 'pop', 'Rock', 'Trending', 'Indie', 'listen', 'music', 'dj', 'dance', 'emergingartist']"
#SaadHayat's effortless vocals mixed with upbeat music is bringing authentic Pakistani rock music back with #GumHoGaya . @BisconniM   Listen to Song on Patari: https://t.co/ZbQaewF8qL  Watch the video: https://t.co/VqoQxRRnos  #SaadHayat #BisconniMusic #Rock https://t.co/IxeqjfHP3b,"['SaadHayat', 'GumHoGaya', 'SaadHayat', 'BisconniMusic', 'Rock']"
🎶 The Bangles #punk #pop #rock #sing #love #smile #lyrics https://t.co/nrsDfdCH8q,"['punk', 'pop', 'rock', 'sing', 'love', 'smile', 'lyrics']"
Tormentor - Kill With No Excuse via #PureSteel #NowPlaying #Barbwires.Com #Premier #Radio #Listen https://t.co/otiJh7eT0e 24 x 7 Hard #Rock and #Metal Purchase at https://t.co/rATjlSNy43,"['PureSteel', 'NowPlaying', 'Barbwires', 'Premier', 'Radio', 'Listen', 'Rock', 'Metal']"
"Don't miss it on GreaterManchesterRockRadio Sunday at 4PM (ET), ""Crackin' the Seal's"" New Artist Spotlight shines on @royalhuntband @hereliesman @AwanMusic @ToughOnFridays @bellesglasgow Starmen, Grande Royale... #radio #sundayvibes #NewMusic #rock #TuneIn https://t.co/5KFtr0rcME","['radio', 'sundayvibes', 'NewMusic', 'rock', 'TuneIn']"
"#RTplz  FORKSTER 2020 FLASHBACK  #NewMusicVideo SALUTE  ""Ready For Action"" tune by ace UK #Rock/ #BluesRock/#CountryRock gems the @jamieporterband.  #WATCH / #ListenToThis via #YouTube at: https://t.co/z1SIjztaQq  #music #goodmusic #NewMusic @FORKSTER_2013","['RTplz', 'NewMusicVideo', 'Rock', 'BluesRock', 'CountryRock', 'WATCH', 'ListenToThis', 'YouTube', 'music', 'goodmusic', 'NewMusic']"
Sublime - What I Got https://t.co/lqb5l9jTn8 #Rock #Indie #Funk #Punk,"['Rock', 'Indie', 'Funk', 'Punk']"
#NOWPLAYING Kelsea Ballerini - Love Me Like You Mean It   CLICK TO LISTEN ➡️ https://t.co/vOgEUK2yXd    #freqnetwork #rock #pop #hiphopmusic #rap #playlists  #dance #hiphop #top40,"['NOWPLAYING', 'freqnetwork', 'rock', 'pop', 'hiphopmusic', 'rap', 'playlists', 'dance', 'hiphop', 'top40']"
1 hour to go until The Rock-a-Rory Show on @KtoKRadio. Includes: ▪︎ @acdc ▪︎ @Aerosmith  ▪︎ @BenWoodBadIdeas ▪︎ @bfsrocks ▪︎ Burnt Out Wreck  ▪︎ Eagles ▪︎ @Dawna_Ellington ▪︎ The Layers   #K2KRadio #therockaroryshow #rock #radio #london #music https://t.co/UqBq9PURZ9,"['K2KRadio', 'therockaroryshow', 'rock', 'radio', 'london', 'music']"
